,index,image_link,group_id,entity_name,OCR Text,prediction
90923,90997,https://m.media-amazon.com/images/I/6163RPPKq+L.jpg,661582,depth,"3"" Capacity-Slant Ring 3.5 600 Sheets Spine","3.5"" Spine"
90956,91030,https://m.media-amazon.com/images/I/6164pasHX7L.jpg,939426,depth,25.5CM,25.5cm
90958,91032,https://m.media-amazon.com/images/I/6164suVLghL.jpg,668667,depth,Light Purple 27.6HX30.3W,"27.6"" H x 30.3"" W"
91139,91213,https://m.media-amazon.com/images/I/616Br0ifNyL.jpg,648011,depth,2.7in 4000K NqturalWhite CRI>80 25000hrs 5.4in Wattage:6/14/20W M Lumens: 500/1600/2200 MayJazz G Voltage:120V/60HZ Watts Equiv : 50/100/150W LED 3-Way Light Bulbs ENERGYSAVING The light is soft and does not irritate the eyes,2.7in
91239,91313,https://m.media-amazon.com/images/I/616Fx3HI30L.jpg,478357,depth,"20.07 "" ! 90LB abel 22.04 ""","22.04"""
91555,91629,https://m.media-amazon.com/images/I/616PoeGm5uL.jpg,648011,depth,4.92 2.63 H,"2.63"""
91582,91656,https://m.media-amazon.com/images/I/616QncjUl0L.jpg,362818,depth,3.5 5 5 VANDHOME VANDHOMES 4.5 in 4.5 in 20.3 oz (600ml) 13.5 oz (400ml 6.8 5 VANDHOME VANDHOME 4.3 in 5.1 in,"The depth of the object in the image is 4.5 inches, as indicated on the side view where it measures the height and depth together."
91609,91683,https://m.media-amazon.com/images/I/616RpGVhosL.jpg,549052,depth,15.3inch 17.7inch 28inch Shortened Retractable longest,"The depth of the object in the image is not directly measurable as it appears to be a two-dimensional representation with no indication of depth. The measurements provided are for length, which is 15.3 inches when shortened and 28 inches when extended. If ""depth"" refers to the thickness or diameter of the rod, this information is not specified in the image."
91698,91772,https://m.media-amazon.com/images/I/616V654DzWL.jpg,483370,depth,X 30CM/11.81IN,30CM/11.81IN
91768,91842,https://m.media-amazon.com/images/I/616Y15KudsL.jpg,640408,depth,Capacity 24.5cm 600ml 21oz Weight SBY GIVE ME WATER 280g 6.8cm,6.8cm
91786,91860,https://m.media-amazon.com/images/I/616Yq7B+UiL.jpg,487566,depth,One Size For All 28 38 80',38 inches
91813,91887,https://m.media-amazon.com/images/I/616a4IWTWWL.jpg,943839,depth,"TOOLNAN ITEM:STHO02 FINE FINISH 8,000 MAXRPM 71/4 BLADE APPLICATION: DIAMETER Fine Finish Crosscuts into Hardwood,Softwood,Plywooa Chipboard,and laminate Thin kerf with Nitro Shield 24 CARBIDE non-stick coating -Construction grade C3 carbide TEETHATB -Shock-resistant brazing -Razor sharp cutting edges 5/8 ARBOR SIZE WARNING WEAREYEPROTECTION TO PREVENT SERIOUS INJURY AND AMPUTATON 1 Mounton tOoi designed for blade xmd and sze Do notexceed MAx RPM 2 Only cut materialssted on blade Moun ontool desgnedforlistec malerials.3.Dsconnecttool power and read.tooi ma approbed safety gogg.es and heavy-duty work globes whennandling.6 Mountso arowsmatch bladero n.7Inspeclbefore.every use do.notuse if damaged.","The depth of the circular saw blade in the image is not directly provided. However, based on standard designations for such objects, we can infer that the depth refers to the thickness of the blade from the center hole to the outer edge. Without a specific measurement or reference scale visible in the image, an exact numerical value cannot be determined solely from this perspective. Typically, the depth of a saw blade like this would range between 1/8 inch and 3/4 inch (0.375 inches to 0.75 inches), but without additional information, we cannot provide a precise answer."
91872,91946,https://m.media-amazon.com/images/I/616c+bWKW1L.jpg,558806,depth,size 8.0 in 9.0 in HAPR BIRTHDA,9.0 in
92029,92103,https://m.media-amazon.com/images/I/616i1nxXgbL.jpg,784538,depth,EENSH Size: 11.9x8.3 inch of Single poster Contain 20 Poster,8.3 inches
92044,92118,https://m.media-amazon.com/images/I/616ibdLoJcL.jpg,731252,depth,"4.5"" 6.8"" 1.8L/1.9quarts",The depth of the object in the image is 4.5 inches.
92087,92161,https://m.media-amazon.com/images/I/616kHGVW-XL.jpg,653767,depth,18 inch Sample 18 inch Insert/Cushion pad not included 30 (30C gentle washing) (Do not bleach) Iron from reverse at (Do not tunble dry) (Dry flat) low temp/ Iron low),18 inch
92149,92223,https://m.media-amazon.com/images/I/616mIXcVNnL.jpg,550840,depth,"Real color super large. color screen, fantastic colorful. dynamic interface 1.54-inch,240*240 resolution,2.5DRadian HD IPS display color screen 60 11 A ( V 969 07 221 Coll logs",2.5D Radian
92213,92287,https://m.media-amazon.com/images/I/616pOEDqeGL.jpg,944936,depth,"whyatt Wait, Honey! Don't jump! Throw my golf clubs down first NobleWorksCards","7"""
92255,92329,https://m.media-amazon.com/images/I/616rH9ObW+L.jpg,558806,depth,10 CM HURRA! SCHOLKIND 18 CM SCHOLKIND 8 CM 8CM A,The depth of the object in the image is 10 cm.
92439,92513,https://m.media-amazon.com/images/I/616xUmrmkoL.jpg,746096,depth,ENERG LG Electronics OLED65C27LA A B C D E F F G 97 kWh/1000h ABCDEFG HDR 193 kWh/1000h 3840 px 2160 px cm 2019/2013 65,264 cm
92496,92570,https://m.media-amazon.com/images/I/616zvrX3XdL.jpg,113134,depth,1.5 in SMALL AND FUNCTION Intensity 8 Speeds Patterns M 20 Modes Power 5 ON/Off 6 Super Flexible Head Only Vibration SENDRY in,1 in
92530,92604,https://m.media-amazon.com/images/I/617-OJbXR7L.jpg,483370,depth,246g 40cm 50cm,40cm
92589,92663,https://m.media-amazon.com/images/I/6172A3D8lUL.jpg,494658,depth,48.5CM 54CM,The depth of the object in the image is 48.5 centimeters.
92630,92704,https://m.media-amazon.com/images/I/61739t98pRL.jpg,149708,depth,"What's Special About Our Wind Spinner 14 in - Transparent Plastic Powder Can Prevent Rust, Waterproof,UV,And Fade. High-quality bearings can work flexibly even at low wind speeds 75.5 in Each Piece Of Iron Block Has Many Welding Points, Which Makes The Windmill More Solid And Stable The Joints Of the Iron Brackets Are Solid, Not Easy To Bend When Encountering Strong Winds",14 in
92631,92705,https://m.media-amazon.com/images/I/6173DAhz8ML.jpg,510899,depth,KitchenAid 8 in Reversible KitchenAid Dishwasher Safe 10 in BPA Free,8 inches
92748,92822,https://m.media-amazon.com/images/I/6177GbbW8nL.jpg,944936,depth,"Tumbler Care INSTRUCTIONS HAND-WASH ONLY DONOT SOAK IN WATER DONOT USE DISHWASHER DONOT LEAVE IN 3.544 SUNLIGHT OR HEAT BECAREFULNOT TODROP! thank yow 2.12""","2.12"""
92809,92883,https://m.media-amazon.com/images/I/6179ULVlnzL.jpg,416664,depth,20cm The Best effery Valentine's Day Gift 15cm 02.14.2023 Amelia Love you to the moon and back rozc on go c moou q pck USTS053,15cm
92829,92903,https://m.media-amazon.com/images/I/6179x8pTCkL.jpg,916768,depth,Strong N32 Magnets Hexagon Glass Shape 7.1cm Holds 85ml / 4oz 5.4cm,5.4cm
92968,93042,https://m.media-amazon.com/images/I/617FTOPz2SL.jpg,746096,depth,ENERG SAMSUNG GQ50Q60AAU A B D G G 67 kWh/1000h ABCDEFG HDR 100 kWh/1000h 3840 px 2160 2019/2013,3840 px
93196,93270,https://m.media-amazon.com/images/I/617OHjQkPOL.jpg,460806,depth,KANI OPTIC KAnI 77mm OPTIC -sfusion Filter No.0.25 Photo:Mr.Hideki Kono KANI Cinema 77mm Diffusion Filter No.0.25,"The depth of the object in the image is not directly measurable from the provided perspective. However, based on the typical thickness of camera filters and the appearance of the filter ring, it can be estimated to be around 1-2 mm. This estimation assumes that the filter is a standard design with a thin glass element and a metal or plastic rim."
93255,93329,https://m.media-amazon.com/images/I/617QLU107gL.jpg,653767,depth,"Fashion. SIZE TIPS Fashion. 22"" 22"" 22"" Cover's Size Insert Needed Pillow Cover Only","The depth of the object in the image is not explicitly provided. However, since it is a pillow cover, we can infer that the depth would typically be around 3 to 6 inches to accommodate the thickness of a standard pillow insert. Without a clear measurement of the depth in the image, an exact value cannot be determined from this information alone."
93275,93349,https://m.media-amazon.com/images/I/617R-XPgitL.jpg,932289,depth,TRAMPOLINE COVER SIZE DETAIL jempfly iamprly 104.3',"168"""
93297,93371,https://m.media-amazon.com/images/I/617Rhl2sc8L.jpg,711228,depth,"KOMPAKT & FUNKTIONAL LEICHT ZU BEFULLEN Zum Offnen & Befullen Verschlusskappe mit einfullen & wieder verschlieBen IDEAL ALS GESCHENK STUFENLOSES MAHLEN Optimale Mahlleistung mit einstell- barem Mahlgrad von fein bis grob KOMPAKTES DESIGN LARS NYSOM Hohe: 18,7 cm Durchmesser 5,0 cm Fullmenge: ca.150 g",The depth of the object in the image is 5.0 cm.
93312,93386,https://m.media-amazon.com/images/I/617S7AV+RML.jpg,208023,depth,A1 841594mm B2728515mm A2 594420mm B3 515364mm POSTERFRAME 5-29- -SCRT x0mm 515-364 594420 728515 841594 900-600 1030-728,20mm
93314,93388,https://m.media-amazon.com/images/I/617S8q4wK-L.jpg,752266,depth,THE NEW UPGRADE 5*5CM 4*4CM VS OURS OTHERS LightingTime- 8-13hours LightingTime-<8hours Fast full charge- 6-8 hours Fast full charge->8hours SolarPanel 2V 160mAh SolarPanel 2V60MA 5x5CM Absorbs MoreEnergy 4x4CM Absorbs Less Energy Our battery Other battery NiMH batteries Nickel-cadmium batteries 1.2V AA 600MAH Not enough 600MAH Voltage stabilization Only 300MAH Long use time Short use time,4*4CM
93374,93448,https://m.media-amazon.com/images/I/617VI+bjtoL.jpg,810266,depth,4.88inch Smooth Edges Solid Base 2.48inch,2.48inch
93378,93452,https://m.media-amazon.com/images/I/617VR+xuV1L.jpg,783898,depth,1PCS Happy 67.8mm 98mm Happy?,67.8mm
93397,93471,https://m.media-amazon.com/images/I/617WhlLY-0L.jpg,142748,depth,46inch 24inch -12.6inch 41inch 46inch 12.6inch 0.88lb 10 ribs,12.6inch
93455,93529,https://m.media-amazon.com/images/I/617Yq8Dej-L.jpg,470067,depth,ARRISFO MORDERN WIDE-SPREAD BATHROOM FAUCET EXOUISITE.EXCLUSIVE 8-INCH CENTERSET CONFIGURATION,"The depth of the object in the image is not directly measurable from the provided perspective. The faucet's design, with its wide spread and modern aesthetic, suggests it could be mounted on a flat surface such as a countertop or sink, but without a reference scale or additional angles, the exact depth cannot be determined solely based on this single viewpoint."
93564,93638,https://m.media-amazon.com/images/I/617cGRg3IXL.jpg,966823,depth,7.1 in COFTEE 8.1 in,"The depth of the object, as indicated in the image, is 8.1 inches."
93633,93707,https://m.media-amazon.com/images/I/617egyVQzDL.jpg,730429,depth,"Wall Clock Details Size:12 lnch. Wooden Hands 12 11 1 2 10 OOARA ""Rofs, LOVAA 9 3 Silent Accurat. Sweeping Movement 8 4 5 7 6 Front Back",12 Inch
93650,93724,https://m.media-amazon.com/images/I/617fRJhDmSL.jpg,860821,depth,"Ideal for Outdoor Spaces / Rooms 100 - 150 sq.ft 6"" Down Rod included 8.5"" Ceiling to top 13.75"" of blade overall 52"" Dia minkaAire","6"""
93690,93764,https://m.media-amazon.com/images/I/617gxM6fwLL.jpg,836625,depth,GERMAN DESIGN NIC AWARD AWA SPECIAL 2021 winner 120 mm EUROPEAN PRODUCT DESIGN AWARD reddot design award winner 2019 90 mm 405 mm 540 mm SPIN 90 SPIN 120,The depth of the object in the image is 120 mm.
93702,93776,https://m.media-amazon.com/images/I/617h8rMYJrL.jpg,225251,depth,Step Stool Size 15.75 IN NI Z8'Z 11 IN,The depth of the object in the image is 15.75 inches.
93793,93867,https://m.media-amazon.com/images/I/617k7DY3b4S.jpg,208023,depth,YRI YiPinYin YiPinYin YRI 7x5 YiPinYin Photo Frame 75 Photo Frame,3 inches
93893,93967,https://m.media-amazon.com/images/I/617nUQWfm6L.jpg,648011,depth,Product Specification 3.7 in Base Type: Medium E26 - Color Temp: 5000K  Power: 8.5W (65w Equivalent Lumen: 650LM 5.1 in CRI: 80+ Voltage: AC120V 650LUMENS 5000K LEDBR30 8.5W 120VAC 60Hz E26 DIMMABLE Beam Angle: 110 Dimmable: Yes LURIDUS UNON Life Span: 13 Years (Based on 3hr/day),3.7 in
93943,94017,https://m.media-amazon.com/images/I/617pCdz-ysL.jpg,784538,depth,12inch Set of 5 Prints 2x [12 x 16] inches and 3x [8 x 10] inches in size 16 inch Unframed prints Comes off the press with UVresistant inks Printed on 300gsm fine 8inch art paper [It's musie more sonis! VOG 10inch,16 inches
93951,94025,https://m.media-amazon.com/images/I/617pRRng+3S.jpg,658003,depth,BATHTUB RACK RETRACTABLEDESIGNUPTO9OCM RETRACTABLE ALL MADE OF STAINLESS STEEL DESIGN,90 cm
93956,94030,https://m.media-amazon.com/images/I/617pcz3x9GL.jpg,826444,depth,7.5CM 14CM,7.5cm
94005,94079,https://m.media-amazon.com/images/I/617s16WydvL.jpg,142748,depth,Ours Others x VS Thick and Sturdy Enough Thin and Weak. 38 in 34in VS 8-Ribs to be More Sturdy 6-Ribs to be More Flimsy.,38 in
94078,94152,https://m.media-amazon.com/images/I/617v4DXcLoL.jpg,569206,depth,15. 2CM/6IN 4CM/1.6IN ROTOPATA 18888 One Button Control Ib 0.00 Four Switchable Weighing Units OZ 0.0 kg 0.00,4.01 IN
94104,94178,https://m.media-amazon.com/images/I/617wlfnwm8S.jpg,403664,depth,"THe RIght SIze To Put In ReFrIGerator 3.2"" PACK 10.4"" 3.6"" 1 LITER - 35 oZ","3.6"""
94203,94277,https://m.media-amazon.com/images/I/618+UeUN8TL.jpg,784538,depth,"DEUTSCHLAND 36' RK T Auskunfte und Werbeschriften durch alle Reise-und Verkehrsburos des In- und Auslandes 24""","36"""
94322,94396,https://m.media-amazon.com/images/I/6184FhpPleL.jpg,752266,depth,5.0 Max:63.38 Adjustable Nylon Cord Product Specification Material:Glass & Metal Wattage:60w Max Lamp Base:E26 Voltage:AC110V Warranty:1 Year *Bulb NOT Included 7.87,"5.0"""
94337,94411,https://m.media-amazon.com/images/I/6184qcb67BL.jpg,640408,depth,"ALUMINIO CLASSIC LAKEN NLAKEN LAKEN Ref. 31 32 33 Volumen 600ml 750ml 1.000ml Diametro 74 mm 74 mm 80mm Altura 180 mm 231mm 253 mm O Peso 107 g 125 g 145 g Diameto 33,5mm 33,5mm 33,5 mm de boca Colores I'LAKEN LAKEN I'LAKEN AKEN PLAKEN",180 mm
94415,94489,https://m.media-amazon.com/images/I/6187eUNoiCL.jpg,119607,depth,S GROBE 15CM 20 AN26247 403611326247 EXTRA DICKES STAHLBLECH - HOCHWERTIGE MOTIVPRAGUNG,15 cm
94420,94494,https://m.media-amazon.com/images/I/6187qqyyUZL.jpg,648011,depth,PRODUCT SPECIFICATIONS Multi Colors G40 LED Bulbs 1.57 in red Purple Green Orange ABS 2.36 in Plastic Not fragile Energy Saving 360 360 Degree 10000+ Multi colors E12 or C7 Candelabra Base Beam Angle Hours Lifespan,2.36 in
94519,94593,https://m.media-amazon.com/images/I/618BBmOXDGL.jpg,302672,depth,R BOBDLYD Perfect Size for Any Space * Use with candles or wax melts *Stylish designs to complement your home decor. * 4.5 foot cord with an on/off switch BOBOLYN SCENTEDWAX MELT WARMER Starting Your Fragrance Journey CE 3.4 in MADEINCHINA 4 in Gift Box Details,3.4 inches
94627,94701,https://m.media-amazon.com/images/I/618FSw10P2L.jpg,913156,depth,9 CM 12 CM,The depth of the object in the image is 12 cm.
94632,94706,https://m.media-amazon.com/images/I/618FbX4BpoL.jpg,436746,depth,180 mm height mm width x mm depth,The depth of the object in the image is 180 mm.
94676,94750,https://m.media-amazon.com/images/I/618GqIadEvL.jpg,810266,depth,KEEPS HOT 8.0 in 5 HOURS KEEPS COLD THERMOS 14 HOURS 5.0 in,5.0 in
94703,94777,https://m.media-amazon.com/images/I/618I1b4eYFL.jpg,558832,depth,28 CM 47 CM,The depth of the object in the image is 28 cm.
94717,94791,https://m.media-amazon.com/images/I/618IYmeymmL.jpg,536334,depth,1.5 CM - 3CM 6 CM SIZE REFERENCE,3 cm
94721,94795,https://m.media-amazon.com/images/I/618IdmFXwBL.jpg,141308,depth,Size Reference This Frame Bag Fits most Mountain and Road Bikes CYCLI 5.9,"11.8"""
94767,94841,https://m.media-amazon.com/images/I/618KOYuIW-L.jpg,784538,depth,No Frame Included 8x10inch (6pcs) Frame not included 1Oinches Gallery quality print UV-resistant inks 300gsm thick canvas 8inches,8 inches
94848,94922,https://m.media-amazon.com/images/I/618Ne8ji7ZL.jpg,711228,depth,"KOMPAKT & FUNKTIONAL LEICHT ZU BEFULLEN Teil oberhalb des Sichtfensters abziehen Gewurze einfullen und anschlieBend wieder auf Gehause clippen IDEAL ALS GESCHENK STUEENLOSES MAHLEN Optimale Mahlleistung mit einstell- barem Mahlgrad von fein bis grob KOMPAKTES LARSNYSOM DESIGN Hohe: 11,6 cm Durchmesser: 4,3cm Fullmenge: ca.50g","4,3 cm"
95007,95081,https://m.media-amazon.com/images/I/618TFqMAI7L.jpg,611510,depth,Product Parameter 26 CM 44 CM 9 CM,The depth of the object in the image is 9 cm.
95017,95091,https://m.media-amazon.com/images/I/618TWGA5ptL.jpg,952353,depth,ENERG7 PHILIPS 24E1N5300AE A B C D E F F G 22 kWh/1000h 1920 px 1080 px  cm 61 2019/2013,1080 px
95054,95128,https://m.media-amazon.com/images/I/618Ur6C2LXL.jpg,452717,depth,"360 Rotatable Hook 14.57' Sturdy Metal 14.37"" Non-Slip Swing Arm","14.37"""
95059,95133,https://m.media-amazon.com/images/I/618V5kS9U9L.jpg,667819,depth,PRODUCT SIZE 3.2CM/1.26IN 8PCS 19CM/7.48IN,3.20 cm
95093,95167,https://m.media-amazon.com/images/I/618WErwKWTL.jpg,648011,depth,Original Lava Lamp Bulb 25 Watt Lava Lamp Bulb 14.5-Inch/20-Ounce Lava Lamp,14.5 Inch/20 Ounce
95266,95340,https://m.media-amazon.com/images/I/618dC2YCc8L.jpg,589105,depth,"t CARRIER BAGS These vest plastic carrier bags are waterproof, which helps to protect the items inside from getting wet 21'",17 inches
95324,95398,https://m.media-amazon.com/images/I/618fStsXxaL.jpg,784538,depth,SOFT CANVAS MATERIAL 24inch Water proof Frame not included Printed on high quality Canvas EVANESCENCE 16X24INCHES 16inch,16 inches
95397,95471,https://m.media-amazon.com/images/I/618i9uiij3L.jpg,181357,depth,PRODUCT SIZE 3.9IN 3.9IN,"The depth of the object, as indicated by the measurements provided in the image, is 3.9 inches."
95505,95579,https://m.media-amazon.com/images/I/618mNqdyosL.jpg,434825,depth,43 E h H188W90mm H90W90mm B5= F E *h H115W65mm H60W60mm 500t = *3 tn,"The depth of the object in the image is not directly measurable from the provided information. The image focuses on text and diagrams, not a three-dimensional object with dimensions that can be quantified without additional context or measurements."
95536,95610,https://m.media-amazon.com/images/I/618nQIVJPlL.jpg,866516,depth,"Height and Width can vary due to the hand-carving process 2 3""",The depth of the object in the image is 2 inches.
95613,95687,https://m.media-amazon.com/images/I/618q3rSv9jL.jpg,784538,depth,8x10inch MATISSE MATISSE PAPIERS DECOUPES PAPIERSDLCOUPE 4 6pcs * LA GRANDE GALERIE GALERIEMAEGHT Waterproof MATISSE High Quality PAPIERS DECOUPES Premium Canvas GALERIE MAEGH Not Including Any Frames,"There is no object in the image to determine its depth. The image appears to be a graphic representation of wall art with specifications and branding, rather than a photograph of physical objects with measurable dimensions. Therefore, it's not possible to provide a measurement for an object's depth based on this image."
95708,95782,https://m.media-amazon.com/images/I/618tg+H9iVL.jpg,106003,depth,"JEWELRY POUCHES Perfect Size 3.7"" All 4 Jewelry Pouches are the same size. Length Unit:Inches","The depth of the object, as indicated by the measurement in the image, is 3.7 inches."
95749,95823,https://m.media-amazon.com/images/I/618v0w9i+AL.jpg,611510,depth,"6.3"" Maximum Weight 330LBS 19.29","6.3"""
95756,95830,https://m.media-amazon.com/images/I/618vLZWsGwL.jpg,913156,depth,11.5CM 6CM,6 cm
95780,95854,https://m.media-amazon.com/images/I/618wRV+-YML.jpg,866516,depth,Height 12lnches width 5.5 Inches,"The depth of the object, as indicated by the measurement in the image, is 5.5 inches."
95801,95875,https://m.media-amazon.com/images/I/618x6Ha6ioL.jpg,487566,depth,item information J E 150210cm +5%-3% +5- # 100% 50%50% 0.7kg/0.3kg 40 X N,"The depth of the object in the image is not explicitly provided. The dimensions given are for the bedding and storage bags, which are 150×210 cm and 36×48 cm respectively. To determine the depth, one would need additional information or context that is not available in this image."
95881,95955,https://m.media-amazon.com/images/I/619+5kbcvxL.jpg,154981,depth,"HEYDA Faltstreifen fur Frobelsterne Bandes pour Etoiles de Froebel Foldable Strips for Froebel Stars Mit Faltanleitung fur Frobelsterne! Avec instructions pour les Etoiles de Froebel! With folding instructions for Froebel Stars! 96 Papierstreifen 96Bandes de papier 96 Strips of Paper 1,5x45cm 120g/m,gsm 07cm Art.20-487559 Baier &Schneider GmbH & Co.KG 74064 Heilbronn,GERMANY www.heyda.de",7 cm
95960,96034,https://m.media-amazon.com/images/I/6190UQ2l0eL.jpg,311997,depth,63 24 Height Adjustable Free Assembling,"24"""
95965,96039,https://m.media-amazon.com/images/I/6190efurQ7L.jpg,156839,depth,For 0.86inch Roman Rod,"The depth of the object in the image cannot be precisely determined from the provided perspective. However, based on the context given by the text ""For 0.86inch Roman Rod,"" it can be inferred that the diameter of the rod is approximately 0.86 inches (21.84 millimeters). The depth could refer to the length or height of the sphere portion, but without a clear view of the full dimensions or additional information, an exact measurement cannot be accurately provided."
95988,96062,https://m.media-amazon.com/images/I/6191WCrHUiL.jpg,483370,depth,8.5 Trunkin Trunkin Cms nkin OTrunkin Trunkin,8.5 cm
95997,96071,https://m.media-amazon.com/images/I/6191ykiqlWL.jpg,784538,depth,12inch MATISSE Set of 6 Prints PAPIERS DECOUPES 3x [12 x16] inches and 3x [8 x 10] inches in size 16 inch Unframed prints Comes off the press with Ecole de Paris UV resistant inks France 1980 Printed on 300gsm fine 8inch PAPIERSDECO art paper Good Things Are 10inch Coming HRE,12inch
96050,96124,https://m.media-amazon.com/images/I/6193sXclm6L.jpg,916768,depth,Milky White Large Size 27CM 27CM Storage capacity is about 10kg Material:PET+PP,27CM
96108,96182,https://m.media-amazon.com/images/I/6196q+gdJUL.jpg,276700,depth,LARGER STEELWORKTABLE 18 16 IN IN 11.5 IN 11 IN BUCKTO0L SSA16LVF-2 COMPETITOR,18 IN
96131,96205,https://m.media-amazon.com/images/I/6197SV9rNCL.jpg,681445,depth,Product Size 6inch 3.6inch- stable thick base Flower Vase Centerpieces Decor Storage Container Candle Decor,The depth of the object in the image is 3.6 inches.
96136,96210,https://m.media-amazon.com/images/I/6197c-KyHBL.jpg,449021,depth,Beauenty 15CM Product Size 23CM Secure Velcro Straps 8CM Put On Without Help,23CM
96191,96265,https://m.media-amazon.com/images/I/6199XPRaiFL.jpg,648011,depth,64 mm LEProduct: ST64 LED  Wattage: 4W=35W Lamp Incandescent Base : E27  Lumen: 400Lumens  lifespan: 25000h 142 mm  Voltage: 220v-240v Shape: Edison Style Beam Angle: 360 2200k Color: warm 2200k,64 mm
96224,96298,https://m.media-amazon.com/images/I/619B2sSvrHL.jpg,208023,depth,"OUR FIRST Fathers Day Daddy, I'd tell you if I could that I love you so. photo There are so many things that I hope you know. Soon you'll hold me close to you, and your love is what I'll feel. Although I can't 4""x6"" yet hug you back, my love for you is very real. I can't wait to meet you, Daddy","4"" x 6"""
96226,96300,https://m.media-amazon.com/images/I/619B8wXhUWL.jpg,104874,depth,"100pcs Disposable Napkins 4.5""Folded 4.5""Folded 3-PLY THICK GOLD CONSTRUCTION &ABSORBENT FOILDESIGN","4.5\"" Folded"
96343,96417,https://m.media-amazon.com/images/I/619FQNiYV9L.jpg,816782,depth,Kompakt und extrem leicht Compact and extremely light Fur 2Personen Gewicht:weniger als 6 06 For2 persons Weight:less than Siegvoll cm 140 Alle MaBe sind ungefahre Angaben. *All dimensions are approximate 150 cm,"The depth of the object in the image is not explicitly provided. However, given that it is a flat item, such as a sleeping pad or blanket, typically the ""depth"" refers to its thickness when rolled up. Since no specific measurements for this dimension are indicated on the image, we can only speculate based on common sizes for similar items. For instance, a standard camping sleeping pad might range from 10 to 20 millimeters thick when unrolled and packed away. Without an explicit measurement for this aspect, we cannot provide a precise value."
96533,96607,https://m.media-amazon.com/images/I/619MKY7fkOL.jpg,752266,depth,REPLAY COLLECTION BRUSHED NICKEL P2131-009 P2160-009 5.125W.x 9.75ht. 31.125W.x7.875ht P2159-009 P2158-009 22W.x7.875ht. 13W.x7.875ht P300385-009 48W.x7.62H. PROGRESS MLIGHTING,"The depth of the object in the image is given as 7.875 inches, which corresponds to a height measurement for each item listed under ""P2160-009"" and ""P2158-009"". This value indicates how tall the objects are from the wall or surface they are mounted on."
96559,96633,https://m.media-amazon.com/images/I/619Njzi3w0L.jpg,437623,depth,Holds 24 photos including in the cover Organize and present photos from your favorite events White backing for each page 6-inches 4-inches,4 inches
96690,96764,https://m.media-amazon.com/images/I/619SST7yIEL.jpg,208023,depth,WATERFORD FINE SILVER GIFTS Fits Photo Size 5X 7 TARNISH FREE,"The depth of the object in the image is not directly measurable from the provided perspective. However, based on common frame designs and considering that it stands upright with a visible thickness, one could estimate that the depth might be around 2 to 3 centimeters (approximately 0.8 to 1.2 inches). This estimation assumes standard frame dimensions relative to its height and width, which are commonly between 5% to 10% of the overall size for such items."
96725,96799,https://m.media-amazon.com/images/I/619TWq5DSnL.jpg,752266,depth,12W 1200 Lumen D.12cm 4000 k,12 cm
96755,96829,https://m.media-amazon.com/images/I/619Uaw6EZhL.jpg,836556,depth,Connector compatibility M30 1.5mm Adapter for Danfoss RA 30mm Adapter for Giacomini Valve Adapter for Caleffi Valve (.,30mm
96861,96935,https://m.media-amazon.com/images/I/619ZT0FIGPL.jpg,464488,depth,25mm/0.98inch Stainless Steel 40 mm/1.57 inch no lenger by my side Engraving Here but forever in my heart 30mm/1.18inch Series:Pet Urn/Weight:About 30 g1.06 oz) TIPS:manual measuring permissible error,The depth of the object in the image is 40 mm or 1.57 inches.
96921,96995,https://m.media-amazon.com/images/I/619by71gz9L.jpg,784538,depth,O - - 80i nch - - - 60 i nch,60 inch
96942,97016,https://m.media-amazon.com/images/I/619cpTOCJoL.jpg,549052,depth,"Ball Size Fit Cat's Paw Well. Cat Won't Be Afraid It, Easier to Push It 4.3cm Smaller Than Others Cat Ball",4.3 cm
97025,97099,https://m.media-amazon.com/images/I/619fl4uyIFL.jpg,944936,depth,"Size 5.3"" YU'VE BEEN LVED FR HRat vg 252 monffs 1.096 WEEKS 7,670 184,082 8 DAYS HOURS 11.044.933 MINUTES @al coun(iny","0.3"""
97119,97193,https://m.media-amazon.com/images/I/619jLXfKr9L.jpg,687867,depth,16 CM 10 CM,16 cm
97150,97224,https://m.media-amazon.com/images/I/619kHK+ybML.jpg,347404,depth,MODERN FIBERCLAY XX-LARGE PLANTER 11.22 in 13.39 in O LB 14.55,The depth of the object in the image is 13.39 inches.
97212,97286,https://m.media-amazon.com/images/I/619mXzJGFzL.jpg,107694,depth,FRONT USERWELGHT:30-551bs14-25KQ App licabie object:2-6years old WARM ING:will not protect drowming use onlyunder constant supervision LEFT Don' t have life saving funotion. RIGHT ARM WEAR ARM BUCKLE M (Paige) 32.5inch Suitable for ages 2-6 years old weight 30-56 Ibs,32.5 inches
97297,97371,https://m.media-amazon.com/images/I/619pUlmqOSS.jpg,844474,depth,11.8' G CLASSIC LITERATURE OF THEWORLD NAMRRKS 9,"4.7"""
97368,97442,https://m.media-amazon.com/images/I/619sfbyj2kL.jpg,150535,depth,"""S9","6.5"""
97435,97509,https://m.media-amazon.com/images/I/619vrFzH2EL.jpg,436746,depth,1 Set Drum Lamp Shades 1.65-Inch 8-Inch 12-Inch,8-Inch
97571,97645,https://m.media-amazon.com/images/I/61A-e-PEaPL.jpg,758128,depth,"Universal side wall size Lifts for 10 x 10 canopy in the market WARNING ! Our Canopy Wall Only Fit The Frame With Below Detail Size, Please Check It Before Your Order 6.6FT 10FT",6.6FT
