,index,image_link,group_id,entity_name,OCR Text,prediction
93632,93706,https://m.media-amazon.com/images/I/617egyVQzDL.jpg,730429,height,"Wall Clock Details Size:12 lnch. Wooden Hands 12 11 1 2 10 OOARA ""Rofs, LOVAA 9 3 Silent Accurat. Sweeping Movement 8 4 5 7 6 Front Back",The height of the object in the image is 12 inches.
93921,93995,https://m.media-amazon.com/images/I/617oQubU+3L.jpg,296953,height,"DIMENSIONS 14.75' 19 TITAN 15.50"" EXTERIOR14.75x15.50x19 INTERIOR13.25x12x14.75 60 KEEPS ICE CAN FOR UP TO3DAYS","The height of the object, as indicated in the image, is 19 inches."
93941,94015,https://m.media-amazon.com/images/I/617p7mdoYBL.jpg,932012,height,"Size 95x72 Inch Color Brown Without Privacy Backing Material Bamboo Mounting Type Inside Mount,Outside Mount",The height of the object in the image is 95 inches.
94060,94134,https://m.media-amazon.com/images/I/617tegC1mVS.jpg,801829,height,130 kg 38cm 87cm 40.cm 80 cm cm 46 cm 46 cm 6 cm,"The height of the object, which is a folding chair, is indicated as 99 cm in the image."
94242,94316,https://m.media-amazon.com/images/I/6180h9XB2zL.jpg,238051,height,"INSTALLATION REQUIREMENTS: 76.2+0.5 38.4mm space between drawer and cabinet wall required,Left 19.2mm0.3mm, Right 19.2mm0.3mm. 19.20.3 1422.40.3MM 1422.4MM 19.2mm0.3mm 0.3 inch 76 The slide rails on both sides remain parallel mm",The height of the object in the image is 76 mm.
94289,94363,https://m.media-amazon.com/images/I/6183NFogYyL.jpg,711228,height,Grinding the seasoning from fine to coarse for your preference 1/2 inch thinckness 8 premium clear acrylic body Narural rubber wood marerial 2.2',The height of the object in the image is 8 inches.
94414,94488,https://m.media-amazon.com/images/I/6187eUNoiCL.jpg,119607,height,S GROBE 15CM 20 AN26247 403611326247 EXTRA DICKES STAHLBLECH - HOCHWERTIGE MOTIVPRAGUNG,The height of the object in the image is 20 cm.
94432,94506,https://m.media-amazon.com/images/I/6188CGfGq4L.jpg,648011,height,1.5 in40mm) SPECIFICATION VOLTAGE 230V POWER 28w BASE G9 LUMEN 320LM KELVIN 2800K G9 COLOR Warm White CRI >99 230V 28W 3) BEAM ANGLE 360 DIMMABLE Yes LIFE SPAN 2000hrs 0.5 in(15mm),The height of the object in the image is 1.5 inches (40mm).
94580,94654,https://m.media-amazon.com/images/I/618DYiGhYYL.jpg,254046,height,21.5CM ERMINATOR 26.4CM 39.5CM Gelsplatterballx2 SightingdeviceX1 Main body X1 (a packof10000) Silencerx1 USBchargerX1 BatteryX1 GogglesX1 MagazineX1,The height of the object in the image is 21.5 cm.
94610,94684,https://m.media-amazon.com/images/I/618EYxldHlS.jpg,478357,height,29 29 1.6 59.25 23.23 W 29 35.5 SIZE: INCHES,The height of the object in the image is 29 inches.
94722,94796,https://m.media-amazon.com/images/I/618IdmFXwBL.jpg,141308,height,Size Reference This Frame Bag Fits most Mountain and Road Bikes CYCLI 5.9,"The height of the object, which is a frame bag attached to the bicycle, is indicated as 11.8 inches in the image."
94951,95025,https://m.media-amazon.com/images/I/618RtnR9okL.jpg,106003,height,9.5cm 1cm 12cm SIZE: Long12*High9.5*Thick1cm WEIGHT: 0.056(kg) COLOR: Pink*Yellow*Blue*Khaki*Green*Black STRUCTURE: 5 Card Compartments*1 Zipper bag,"The height of the object, as indicated in the image, is 9.5 cm."
94954,95028,https://m.media-amazon.com/images/I/618RtnR9okL.jpg,106003,height,9.5cm 1cm 12cm SIZE: Long12*High9.5*Thick1cm WEIGHT: 0.056(kg) COLOR: Pink*Yellow*Blue*Khaki*Green*Black STRUCTURE: 5 Card Compartments*1 Zipper bag,"The height of the object in the image is 9.5 cm, as indicated by the measurement provided on the graphic next to the item."
95018,95092,https://m.media-amazon.com/images/I/618TWGA5ptL.jpg,952353,height,ENERG7 PHILIPS 24E1N5300AE A B C D E F F G 22 kWh/1000h 1920 px 1080 px  cm 61 2019/2013,The height of the object in the image is 1080 pixels.
95092,95166,https://m.media-amazon.com/images/I/618WErwKWTL.jpg,648011,height,Original Lava Lamp Bulb 25 Watt Lava Lamp Bulb 14.5-Inch/20-Ounce Lava Lamp,"The height of the object, which is a lava lamp, is specified as ""14.5-Inch/20-Ounce Lava Lamp"" in the image. This indicates that the height of the lava lamp is 14.5 inches or 20 ounces in volume."
95500,95574,https://m.media-amazon.com/images/I/618m92DptnL.jpg,529606,height,CIT CITRONELLA ELLA CANDLE LE home master 40HR BURN TIME 500G9.5CMX14CM 14CM ONLY OUTDOOR USE ONLY 500c 40HR EACH OUTDOOR BURN TIME USE,"The height of the object, which is a candle jar, is indicated as 14 cm in the image."
95579,95653,https://m.media-amazon.com/images/I/618osH6O29L.jpg,988675,height,Product size and weight Largest diameter 1in Minimum diameter 0.8in 2.36in iPhone 6 Free Mockup WEIGHT 0.35LB ~,"The height of the object in the image, as indicated by the measurement provided, is 2.36 inches."
95654,95728,https://m.media-amazon.com/images/I/618rXkAwDPL.jpg,243137,height,Party Birthday Product Children You Tube Festival 559 Happy Birthday 5FT,The height of the object in the image is 3 feet.
95731,95805,https://m.media-amazon.com/images/I/618uMVlwQBL.jpg,728511,height,12 erik S MONATE JAN-DEZ2024 SEPTEMGER SeptiembreSeptembre SeptemberSetembro Settembre MONDAY TUESDAY WEDNESDAY THURSDAY FRIDAY SATURDAY 18x20CM ens-Jisd SUNDAY olsd Domingo-Dimenchs do-Fere Sabade 1 00000 00000 5 6 PLATZFUR 8 NOTIZEN 9 10 11 12 13 14 16 15 17 18 19 20 23 21 22 STABILESDESIGN 24 30 25 26 27 28 August 29 Notes PLASTIC FREE October Pusheen' 15 OOOOOOTHECAT 22 K 20 26 22,18 x 20 cm
95748,95822,https://m.media-amazon.com/images/I/618v0w9i+AL.jpg,611510,height,"6.3"" Maximum Weight 330LBS 19.29","The height of the object, as indicated in the image, is 6.3 inches."
95779,95853,https://m.media-amazon.com/images/I/618wRV+-YML.jpg,866516,height,Height 12lnches width 5.5 Inches,"The height of the object, as indicated in the image, is 12 inches."
95882,95956,https://m.media-amazon.com/images/I/619+5kbcvxL.jpg,154981,height,"HEYDA Faltstreifen fur Frobelsterne Bandes pour Etoiles de Froebel Foldable Strips for Froebel Stars Mit Faltanleitung fur Frobelsterne! Avec instructions pour les Etoiles de Froebel! With folding instructions for Froebel Stars! 96 Papierstreifen 96Bandes de papier 96 Strips of Paper 1,5x45cm 120g/m,gsm 07cm Art.20-487559 Baier &Schneider GmbH & Co.KG 74064 Heilbronn,GERMANY www.heyda.de",The height of the object in the image is 7 cm.
96051,96125,https://m.media-amazon.com/images/I/6193sXclm6L.jpg,916768,height,Milky White Large Size 27CM 27CM Storage capacity is about 10kg Material:PET+PP,The height of the object in the image is 27 centimeters.
96225,96299,https://m.media-amazon.com/images/I/619B8wXhUWL.jpg,104874,height,"100pcs Disposable Napkins 4.5""Folded 4.5""Folded 3-PLY THICK GOLD CONSTRUCTION &ABSORBENT FOILDESIGN","The height of the object, as indicated in the image, is 4.5 inches. This measurement is given twice in the text annotations around the napkin stack, emphasizing its size."
96296,96370,https://m.media-amazon.com/images/I/619DtMDkRpL.jpg,347404,height,zizin Bottomless Garden Bed 4 FT 8FT 1FT Dimensions: 8(L)x4(w)x1(H) FT Soil Capacity: 239Gal,The height of the object in the image is 1 foot (FT).
96453,96527,https://m.media-amazon.com/images/I/619JbRces5L.jpg,681045,height,"0.8"" PLANT LABELS 3.9"" FREE 15 PCS D IDEA! IDEA!","The height of the object, as indicated in the image, is 3.9 inches."
96560,96634,https://m.media-amazon.com/images/I/619Njzi3w0L.jpg,437623,height,Holds 24 photos including in the cover Organize and present photos from your favorite events White backing for each page 6-inches 4-inches,The height of the object in the image is 6 inches.
96648,96722,https://m.media-amazon.com/images/I/619Qerk5MVL.jpg,258617,height,4.3cm Cautions : 3.5cm Don't put your finger in the clip X,The height of the object in the image is 4.3 cm.
96726,96800,https://m.media-amazon.com/images/I/619TWq5DSnL.jpg,752266,height,12W 1200 Lumen D.12cm 4000 k,"The height of the object in the image is not directly measurable from the provided perspective. However, based on the visible details and assuming that the circular shape represents a flat surface, one could infer it might be approximately 12 centimeters tall if we consider the diameter to be around 12 centimeters, as indicated by the label ""D. 12cm"". Without a reference for scale or additional dimensions, an exact measurement cannot be determined solely from this image."
97213,97287,https://m.media-amazon.com/images/I/619mXzJGFzL.jpg,107694,height,FRONT USERWELGHT:30-551bs14-25KQ App licabie object:2-6years old WARM ING:will not protect drowming use onlyunder constant supervision LEFT Don' t have life saving funotion. RIGHT ARM WEAR ARM BUCKLE M (Paige) 32.5inch Suitable for ages 2-6 years old weight 30-56 Ibs,"The height of the object, as indicated in the image, is 32.5 inches."
97240,97314,https://m.media-amazon.com/images/I/619nko6KI9L.jpg,931247,height,"PREMIUM QUALITYEASYCLEAN UP COMPACT DESIGNWASTE FREE COLOR 54"" X 300 CUT-TO-SIZE PLASTICTABLECLOTH BUILTIN SLIDE CUTTER INCLUDED","The height of the object, as stated on the packaging, is 54 inches."
97258,97332,https://m.media-amazon.com/images/I/619o8UWxZTL.jpg,881883,height,"t dedimed dealmed Exom Drape Exam WHITE 40'48 Drape 100 DRAPES DRAPES WHITE 40""X48"" USA ITEM# 784071","The height of the object in the image, which is the box containing exam drapes, is stated as 40 inches. This measurement is provided on the front side of the cardboard box where it lists the specifications for the product inside."
97296,97370,https://m.media-amazon.com/images/I/619pUlmqOSS.jpg,844474,height,11.8' G CLASSIC LITERATURE OF THEWORLD NAMRRKS 9,"The height of the object, which is a backpack, is indicated as 11.8 inches in the image."
97369,97443,https://m.media-amazon.com/images/I/619sfbyj2kL.jpg,150535,height,"""S9","The height of the object in the image is 6.5 inches, as indicated by the measurement lines and arrows on the left side of the image."
97436,97510,https://m.media-amazon.com/images/I/619vrFzH2EL.jpg,436746,height,1 Set Drum Lamp Shades 1.65-Inch 8-Inch 12-Inch,The height of the object in the image is 8 inches.
97508,97582,https://m.media-amazon.com/images/I/619z26111WL.jpg,579652,height,Large Capacity 6 5 5 5 7 4 18 18,"The height of the object in the image, which is a laptop, is 15.6 inches as indicated on the right side of the image where it is placed for scale comparison with the tote bag."
97568,97642,https://m.media-amazon.com/images/I/61A-bQs3T4L.jpg,237000,height,80/150 110/180 Divano due posti 110 a 180 da cm,The height of the object in the image is 80/150 cm.
97722,97796,https://m.media-amazon.com/images/I/61A5mIJ4NAL.jpg,931247,height,PREMIUMQUALITY EASYCLEAN UPCOMPACT DESIGNWASTEFREE 54'X300 CUT-TO-SIZE PLASTICTABLECLOTH BUILT IN SLIDE CUTTER INCLUDED,"The height of the object, as stated on the packaging, is 54 inches."
97805,97879,https://m.media-amazon.com/images/I/61A8mIIyPBL.jpg,416664,height,"4.3"" 48 LED BEADS 15"" SILICONE ANTI-SKID PAD",
97869,97943,https://m.media-amazon.com/images/I/61AAfAAdZLL.jpg,849273,height,12 centimeter * PREMIUm MATERIAL * 3D EMBOssED PrINT 22 centimeter Sturdy And Spacius * CUTE THEME VIbrant ColOr suaosn,"The height of the object in the image is 22 centimeters, as indicated by the measurement line on the left side of the image."
97916,97990,https://m.media-amazon.com/images/I/61AC5mqk42L.jpg,752266,height,Empfehlung fur Leuchtmittel Fassung: E27 Max. Lampendurchmesser: 80MM Max. Lampenleistung: 40w,"The height of the object in the image, as indicated by the text box, is ""Max. Lampendurchmesser: 80MM."" This translates to a maximum diameter of 80 millimeters. However, since the question specifically asks for the height and not the diameter, it's important to note that the provided information does not directly answer the query about the height of the object. The height of the object cannot be determined solely based on the given data."
98034,98108,https://m.media-amazon.com/images/I/61AGBWz7szL.jpg,267182,height,59QT LARGE E CAPACITY 7.9 in 12.2 in 11.7 in 22.5 in 18.6 in 10.6 in 15.7 in 25.5 in External Dimension Inner Dimension x82 x43 x12 12fI oz 330ml 16.9fl oz 500ml 750ml,"The height of the object, as indicated in the image, is 22.5 inches."
98149,98223,https://m.media-amazon.com/images/I/61AKdKDNEAL.jpg,161371,height,"REAL COLOR ULTRA CLEAR Full Touch Size Info: Anti-Scratch 9""IPS/TN 2.5D9""1280*720 (1G+16G:1024*600) Screen Size7.67""x.4.4 1G+16G isNOTIPS Manual measurement may have error","The height of the object, which is a smartphone screen, is 9 inches."
98189,98263,https://m.media-amazon.com/images/I/61AMKgP7+lL.jpg,295706,height,2 2 ) JS hin,"The height of the object in the image, as indicated by the measurement line and label, is 3 inches."
98305,98379,https://m.media-amazon.com/images/I/61AQUNUcizL.jpg,119607,height,20 CM M GROBE 30 CM OI93MA PLAY EXTRA DICKES STAHLBLECH - HOCHWERTIGE MOTIVPRAGUNG,"The height of the object, as indicated in the image, is 30 centimeters."
98331,98405,https://m.media-amazon.com/images/I/61ARJk90IXL.jpg,648011,height,50mm PRODUCT INFORMATION Power: 6W Lumen:500Lm ExtroStar Current: 49mA Color Temperature:6500K 54mm Lifespan: 20000H Dimmable: No 22mm 1 GU10 1000K 3000K 8000K 10000K 6500K,The height of the object in the image is 54mm.
98479,98553,https://m.media-amazon.com/images/I/61AXGXCUPBL.jpg,860821,height,62 Roto XL F624-CL Large Room 100 - 150 sq. ft. WC115 WALL WET CONTROL RATED INDOOR/OUTDOOR minkaAire WET RATED,The height of the object in the image is 62 inches.
98551,98625,https://m.media-amazon.com/images/I/61AaPP5WnlL.jpg,238051,height,"82 8 3 *Manual measurement,there will be a little The reserved bottom installation clearance is more than 53.8mm Closing length: 600mm Full extension length: 1450mm.",The height of the object in the image is 53.8 mm.
98654,98728,https://m.media-amazon.com/images/I/61AebwqJQZL.jpg,675680,height,15.1 20.6' cat litter box cat shovel hook,"The height of the object, which is the cat litter box, is indicated as 15.1 inches in the image."
98905,98979,https://m.media-amazon.com/images/I/61Ao5QLN0EL.jpg,810266,height,"2,625' normgl capacity 11oz 3,5' maximym capacity 13oz",The height of the object in the image is 5.5 inches.
98991,99065,https://m.media-amazon.com/images/I/61Ar7lyIK7L.jpg,149708,height,"Kaleidoscope Wind Spinner 23%/2"" in diameter Stands 75tall when staked, plus an 11"" fork tosecure into the ground 11""","The height of the object in the image is stated as ""Stands 75"" tall when staked, plus an 11"" fork to secure into the ground."" This indicates that the total height including the stake and the fork would be 86 inches."
99056,99130,https://m.media-amazon.com/images/I/61Au0aatFnL.jpg,825239,height,205 580 Stehhohe Aufbauzeit 205 cm 20 Minuten 580 desi 440 10000 5000 mm mm Packmass 36 x 36x 80 cm Gewicht 28 kg 210,The height of the object in the image is 205 cm.
99081,99155,https://m.media-amazon.com/images/I/61Aua7BPeYL.jpg,149159,height,HOW TO FIND BASKET WIDTH Basket Width 21 Inch Telescopic Slide Telescopic Slide Width 0.5 Inch Width 0.5 Inch (Right Side) (Light Side) Platform Internal Clear Width 22 Inch Basket Width = Platform internal Clear Width-Telescopic Slide Width (Left+Right Side 22 Inch-0.5+0.5=21lnch Basket Width,"The height of the object in the image is not explicitly provided in the given information. The diagram focuses on the width measurements and does not include any details about the height. Therefore, based on the visible data, we cannot determine the height of the object from this image alone."
99097,99171,https://m.media-amazon.com/images/I/61AvONYNDML.jpg,724384,height,crystal surface belt clip 4.1 IN 19.3 IN Up 23.5 IN 2.12 IN 3.34 IN badge reel + badge holder weight : 1.7 OZ lanyard weight : 0.48 OZ,"The height of the object, which is a badge reel with an attached lanyard, is indicated as 19.3 inches in the image."
99168,99242,https://m.media-amazon.com/images/I/61AxyU45+eL.jpg,202651,height,"PRODUCT SIZE 2 3.4""",The height of the object in the image is 3 inches.
99238,99312,https://m.media-amazon.com/images/I/61B-S4e2T6L.jpg,810266,height,"330 ML 8,5CM Vpa 6 GARAGE STABILE KERAMIK-ANGENEHM ABGERUNDETE FORM","The height of the object, as indicated in the image, is 8.5 centimeters."
99544,99618,https://m.media-amazon.com/images/I/61BA1VMgenS.jpg,254590,height,Heawy Duty Foil Auniniun Foilman.com 12X300SQ.FT 18%Thicker -,"The height of the object in the image is not directly provided in the visible portion of the box. However, the dimensions given are ""12"" X 300 SQ. FT,"" which suggests that the foil roll extends vertically to a length of 12 inches (which could be interpreted as feet or inches, but the unit is not specified). Without additional context or information on the scale, it's not possible to provide an exact measurement in units such as feet or inches based solely on this image."
99556,99630,https://m.media-amazon.com/images/I/61BAOHG7MHL.jpg,825239,height,Product Parameter leight 2 I Length Width 77' 6.8 2 Built-in interior Durable 200 gsm Easy access front and storage pockets to back doors also poly-cotton keep organized A-Frame tent improve ventilation,"The height of the object in the image is given as ""6'2"" which likely refers to 6 feet and 2 inches."
99639,99713,https://m.media-amazon.com/images/I/61BDUaaMpfL.jpg,521308,height,"IDESCRIPTION IDIMENSIONWxDxH IMATERIALS Sofa 711/2X32X35""H Faux Leather Chaise 741/2X32X35H High Quality Ottoman 37X241/2X161/2H Microfiber 1031/2 741/2 35 711/2 "" I 161/2=H 37 24 1/2","The height of the object, which includes both the sofa and the ottoman, is 35 inches."
99666,99740,https://m.media-amazon.com/images/I/61BEdN4QPPL.jpg,437623,height,17x24' 1-Pack,"The height of the object in the image, as indicated by the circular label on the cover, is ""17×24"" which typically refers to a measurement in inches. Therefore, the height of the object is 24 inches."
99691,99765,https://m.media-amazon.com/images/I/61BFS54PkJL.jpg,396159,height,BATHSHEET 40'x70 BATHTOWEL 30'X56' full-coverage towel,"The height of the object, which is labeled as ""BATH TOWEL,"" is 30 inches."
99798,99872,https://m.media-amazon.com/images/I/61BKtBDAbxS.jpg,208023,height,"een. THE OTHER SOCK KUSJE NEVER GOES MISSING 1x610.2x15.2cn photo paper op je hart litte VE IF YOU DONT TAKE YOUR LIFE TIME TODO IT, YOU WILL REGRET IT. 4x610.2x15.2ca photo paper","The height of the object, which is a photo frame with multiple compartments, is not explicitly provided in the image. However, there are two pieces of text that suggest dimensions: ""10 x 8"" and ""25x36 cm photo paper."" These could be referring to the size of photographs or prints that would fit within the frame's compartments. Without additional context or visible measurements, it is not possible to accurately determine the exact height of the entire frame from this information alone."
100079,100153,https://m.media-amazon.com/images/I/61BXDqk2EAL.jpg,752266,height,"PRODUCTINFORMATION 15.8""L 32W&31.5""L Wattage: 32W Change Color TEMP:Wall Switch Voltage: 120V Color TEMP:3- Color Changing Driver:Mean Well Lifetime: 50000H Light source: LED Area of use: 5-8 M2",The height of the object in the image is 15.8 inches.
100168,100242,https://m.media-amazon.com/images/I/61BaJCry0IL.jpg,311997,height,Collapses for Easy Take,"The height of the object in the image is 1.5 inches, as indicated by the measurement scale provided within the circular inset graphic on the left side of the image."
100322,100396,https://m.media-amazon.com/images/I/61BfI3aoFWS.jpg,558806,height,6.3 INCHES,"The height of the object, as indicated in the image, is 6.3 inches."
100338,100412,https://m.media-amazon.com/images/I/61Bfqb1FsFL.jpg,347320,height,"2 x 12-inch 14CT (white) 2 x 12 by 18-inch 14CT (white) 2 X 12-inch 11CT (black, white) 2 X 12 by 18-inch 11CT (black,white)","The height of the object in the image is not directly provided with units. The only measurements given are for the size of the canvases, which range from 12 inches to 18 inches, but these refer to the dimensions of the canvas itself rather than the physical height of any objects depicted in the image. Therefore, without additional context or a reference scale, it's not possible to accurately determine the height of any specific object based solely on this information."
100423,100497,https://m.media-amazon.com/images/I/61Bib0uOX5L.jpg,120219,height,8.6 Inch 13 Inch Convenient Large Size SOKIDS Deep & Wide side pockets,The height of the object in the image is 8.6 inches.
100505,100579,https://m.media-amazon.com/images/I/61BlC5EVw7L.jpg,969033,height,"Multiple sizes to choose M 24'x 24""x 7"" best for pets up to 25lbs 30""x 30""x 9"" best for pets up to 25lbs",The height of the object in the image is 7 inches.
100518,100592,https://m.media-amazon.com/images/I/61BlfnXUXfL.jpg,292475,height,R 32 oz CRYSTAL CLEAR HARD PLASTIC SERVING BOWLS 7.5 in 7.5 in 2.5 in,"The height of the object, as indicated in the image, is 2.5 inches."
100560,100634,https://m.media-amazon.com/images/I/61Bmrh+oa4L.jpg,362879,height,"PARAMETER 39mm TYPE For Renault BUTTON 2 MATERIALS ABS+Metal 55mm FUNCTION Replacement car key STEP 1 STEP 2 STEP 3 Please sure your buttons. Please sure your key blade Please sure your key's noaycTa,yBepeH4To TBO noanycTayBepeH4TO interior structure. nyroBULbl. TBONKO4. 6b yBepeHbl4TO Ba Ky'S Por favor Se Os botoes. Por favor,a certeza deSUA BHyTpeHHIOIO CTpyKTypy. chave lamina. Por favor, se a chave esta a estrutura interior.",The height of the object in the image is 55mm.
100633,100707,https://m.media-amazon.com/images/I/61BpaZYcIKL.jpg,276688,height,120 Adjustable On-Off Switch Lamp Holder 78in Quick Adjust 3-Leg Clasp Lock Steady System,The height of the object in the image is 78 inches.
100888,100962,https://m.media-amazon.com/images/I/61Byg3xfV-S.jpg,944936,height,"Jumbo Card Regular Card Note Card FOR HeAVeN'S SAKe ALAYNA,IN MY DAY, we KePT OURSTICKS NeATLY TRIMMeD. 8.511 5""x7"" 4x5.25 Carefully folded with thin overhang. for easy opening.","The height of the object in the image, which is a note card, is given as 4 inches."
101312,101387,https://m.media-amazon.com/images/I/61CBJ43g7-S.jpg,483370,height,11IN 81 ICY Fortune Days BALL JOINTED DOLL WARNING! Choking Hazard-Small parts 2.16IN 3.54IN,"The height of the object, which is a doll, as indicated on the packaging in the image is ""11IN""."
101389,101464,https://m.media-amazon.com/images/I/61CEc1bnnDL.jpg,529606,height,"bolsius professional 20 30mmx045mm1,75x1,2 Multi-unit pockoge See back of pack forsafetyinformation Floating candles Drijfkaarsen Schwimmkerzen 4,5h Bougies flottantes Swieceprywajgce RAL clean burning&cotton wick palmoilfree 0%animalfat","The height of the object in the image, which is a floating candle, is indicated as 1.75 inches or 45 mm on the packaging. This measurement provides an understanding of the scale and size of the candles when used in water-based arrangements."
101398,101473,https://m.media-amazon.com/images/I/61CEhCs0RtS.jpg,476311,height,Security Wall Mount Plus Precise hole position Excellent material Rustproof Simple installation 3.64 in 2.97in 1111111,The height of the object in the image is 3.64 inches.
101408,101483,https://m.media-amazon.com/images/I/61CEt0MzIhL.jpg,661582,height,"11O0+ PAPER CAPACITY DUTSTOM OFFCE WERKS ""9 NONK ANGLEDRING FREE 3 RINGBINDER CUUSTONIEE BLACKCLEAR VIEWPOCKETS YOURCOVER HOLDS WERRE","The height of the object in the image is 6 inches, as indicated by the text ""6"" on the packaging."
101420,101495,https://m.media-amazon.com/images/I/61CFbXXokXL.jpg,276611,height,10.CM 10.CM 20.CM 60.CM 20.CM 10.CM 80.CM,"The height of the object, which is a flat-screen television, as indicated in the image, is 60 centimeters."
101515,101590,https://m.media-amazon.com/images/I/61CJqClC6eL.jpg,943839,height,SIZE Thickness: 1mm FIRE TOP PERFORMANCE 22.2mm M.RPM13000 =115d=22.2Z=30 FOR WOOD CUTTING 115mm,"The height of the object in the image, as indicated by the label ""Thickness: 1mm,"" is 1 millimeter."
101532,101607,https://m.media-amazon.com/images/I/61CKYSuq64L.jpg,752266,height,Technical papameter H19cm C L56cm W56cm Model Fan Lamp Fonte luminosa LED SMD2835 Size L56*W56*H19cm Fascio luminosa 180 Control Remote/wall control Potanza LED 58W Telecomando Infrarossi-6Metri USO intemo Temperaturea DIM Ferdda/Naturale/Calda Durate 15.000Ore di colore Husso Luminceo 4640LM Space Bedroom Dining room,The height of the object in the image is 19 cm.
101568,101643,https://m.media-amazon.com/images/I/61CMSTZNRqL.jpg,483370,height,X 32 CM 2O CM,"The height of the object, as indicated in the image, is 32 centimeters."
101890,101965,https://m.media-amazon.com/images/I/61CWjh0cA7L.jpg,174276,height,PRODUCT SIZE 1.5IN/3.8CM Environmental Durable Easy to care. protection,"The height of the object in the image is 1.5 inches (3.8 centimeters), as indicated by the measurement line and text provided above the object."
101897,101972,https://m.media-amazon.com/images/I/61CWvf15VAL.jpg,611510,height,Stool diameter:12.99 in Chassis diameter:12.20 in,"The height of the object, as indicated in the image, is 12.20 inches."
101928,102003,https://m.media-amazon.com/images/I/61CXe9-2awL.jpg,347404,height,SIZE:SMALL3.5INCHES 4 INCH 3.5 INCH 2.3 INCH PLANTS NOT INCLUDED,The height of the object in the image is 4 inches.
101935,102010,https://m.media-amazon.com/images/I/61CXs4vHAXL.jpg,483370,height,6.5 6.sTall,"The height of the object in the image, as indicated by the scale on the right side of the image, is 6.5 inches."
102171,102246,https://m.media-amazon.com/images/I/61Ch3sZleUL.jpg,492950,height,LARGE ADULTSTYLE SIZE 4.5CM 7.4CN 43CM 21CM SMALLCHILDREN'SSTYLE SIZE 4.5CM 5.6CM 43CM 21CM,"The height of the object in the image is 4.5 cm, as indicated by the measurement provided for both the large adult style size and the small children's style size."
102289,102364,https://m.media-amazon.com/images/I/61Cm2ZEBxKL.jpg,366962,height,sheets 200 A4,"The height of the object, as indicated in the image, is 297 mm."
102307,102382,https://m.media-amazon.com/images/I/61CmnWLBHVL.jpg,918186,height,2 4 9,"The height of the object in the image is 14.2 inches, as indicated by the measurement on the right side of the object."
102353,102428,https://m.media-amazon.com/images/I/61CoQCh8FbL.jpg,130202,height,inSYIX 5.0 in III TRASH,"The height of the object in the image is 5.0 inches, as indicated by the measurement provided above the graphic."
102364,102439,https://m.media-amazon.com/images/I/61CopVtFCAL.jpg,524117,height,Size and Capacity 22L 66L 72L 100L 22L:L39*W29*H20CM 66L:L50*W40*H33CM 72L:L50*W40*H35CM 100L:L60*W42*H40CM,"The height of the object varies across the different sizes. For the 22L size, the height is not explicitly stated in the image. However, for the larger capacities, the heights are given as follows: 66L is 35cm (H35CM), 72L is 35cm (H35CM), and 100L is 40cm (H40CM). These measurements indicate that the height increases with the capacity of the storage box."
102405,102480,https://m.media-amazon.com/images/I/61CrUylw4uL.jpg,598989,height,Puckdaddy R Material / Fabric 100% Baumwolle / 100% cotton MafSe / Dimensions 146x298 cm/ 57.5x117.3' Farbe / Color Grau/ Grey Muster / Pattern Sterne / Stars OEKO-TEX CONFIDENCE IN TEXTILES STANDARD 100 07.MO.51769HOHENSTEIN HTTI Klassische Designs Nachhaltig&sicher Langjahriger Begleiter Mit Liebe Classic designs Sustainable &safe Longtime companion With love,"The height of the object in the image is 146x298 cm, which can also be expressed as 57.5 inches by 117.3 inches when converted to feet and inches for easier understanding in a different measurement system."
103007,103082,https://m.media-amazon.com/images/I/61DBz3pS5cL.jpg,955522,height,"GLASS CANDLE JARS CAPACITY: 7oz 2.9"" HEAT THICK DURABLE 3.2"" RESISTANT GLASS DISHWASHER DURABLE CALCIUM SAFE SODIUM GLASS","The height of the object, as indicated in the image, is 2.9 inches."
103177,103252,https://m.media-amazon.com/images/I/61DHejkeYVL.jpg,347320,height,Soimoi Velvet Fabric. Material: 75D/144F.Velvet Fabric Yarn count:75D/144F Width: 58 Inches Weight: 180 GSM,"The height of the object in the image is not directly provided. However, the width of the fabric is specified as 58 inches. Without additional information or a reference scale, it's not possible to accurately determine the height based solely on the given data. To calculate the height, one would need either the length of the fabric or another dimension that could be used for comparison."
103296,103371,https://m.media-amazon.com/images/I/61DLlljgumL.jpg,849273,height,Fit for over 4 years old ur 16 A 4 Fits standard folder 12 in in iPad Air 8.5 9 VectorPSOMockup 5 in 9 in,The height of the object in the image is 16 inches.
103348,103423,https://m.media-amazon.com/images/I/61DOAbI0jtL.jpg,244283,height,"NicPro DRY ERASE LAP BOARD 9INX12 IN DOUBLE SIDED BONUS3DRY ERASE MARKER Large Writing Surface Durable Lightweight Easy to Clean Notes: Use only with dry erase markers. Safe for 3 years old or above. After the last using,clean the lap board surface and store in the SAFE postions. /HITE Cleaning instructions: IT - Cleaning can damage the lap board. BOARD BOARD Clean whit a soft cloth and water. For tough stains you may use mild soap water. Stay away from strong detergents and rough cloth,which can harm the board. XOO1UAVGP3 MADEIN CHINA WADEIN CHINY",The height of the object in the image is 9 inches.
