index,image_link,group_id,entity_name,OCR Text,prediction
29721,https://m.media-amazon.com/images/I/519qVuNJXiL.jpg,900671,voltage,"Rapid 360 Heat Circulation Enjoy 8 cooking presets, custom time, and temperature for your need W 1200W 180F-400F 0-30mins Time Setting Automatic Power Temp Range Cut OFF",1200W
29751,https://m.media-amazon.com/images/I/519t1-DLEiS.jpg,276700,voltage,CUTTING CAPACITYUP TO2 9/16,10 Amps
29857,https://m.media-amazon.com/images/I/51A+iql3heL.jpg,860821,voltage,"ENERGYGUIDE Estimated Airflow Yearly Energy Cost 7,445 $5.61 Cubic Feet Per Minute The higher the airflow, the $3 $34 more air the fan will move Airflow Efficiency:219 Cubic Cost Range of Similar Models19-84 Feet Per Minute Per Watt Based on 12 cents per kWh and 6.4 hours use per day Your cost depends on rates and use Energy Use:34 Watts All estimates based on typical use, excluding lights ftc.gov/energy Airflow Shown Is a Weighted Average of High and Low Cubic Feot per Minute Based on Downrod",34 Watts
29898,https://m.media-amazon.com/images/I/51A0vyVXlRL.jpg,860821,voltage,"ENERGYGUIDE Estimated Airflow Yearly Energy Cost 4,471 $6 Cubic Feet Per Minute The higher the airflow,the $34 more air the fan will move Airflow Efficiency:199Cubic Cost Range of Similar Models 19-84 Feet Per Minute Per Watt Based on 12 cents per kWh and 6.4 hours use per day Your cost depends on rates and use Energy Use22 Watts All estimates based on typical use, excuding lights ftc.gov/energy",240
29902,https://m.media-amazon.com/images/I/51A10o17CuL.jpg,860821,voltage,52Crystal Ceiling Fan with Lights and Remote Control Four Seasons Applicable Light ON/OFF+Fan ON/OFF 3 Speed+4 Sleep Shutdown 12 Months Warranty .24-Hour Customer Service,120 V
29915,https://m.media-amazon.com/images/I/51A1ZSBaiEL.jpg,957050,voltage,"At a glance Specifications HD Windows10 4GB 14dagona Windows 10 Home display IntelCeleron N4000Processor 498 in S Mode memory eMMC 64G8 802.11a/c Upto14 hours eMMC &Bluetooth4.2 &15minutes Highlighted features Additionafeatures ( Built-in DVD-Writer Office Upgradablememory Connectand go Y. Digital media card reader Office365 Theimproved802.11a2 Personalincluded Built-inwebcam Wi-Fi antenna delivers a stronger, more reliable Intemet connection Full access to Office 365 Personal V Touchpad with gesture capabilities than befere. and 1 T8 of OneDrive storage for one year. X Backlit keyboard X 10-keynumeric keypad X Fingerprint reader Portable,stylish design X Touchscreen Withits thin.lightweight.and colorf design this laptop looks goodanywhere, Induded Notincluded",4 GB
29938,https://m.media-amazon.com/images/I/51A2mDOBnqL.jpg,900671,voltage,6 HEATING ELEMENTS Even and Fast Cooking TempRange Timer Range 100F-450F 0-60min Others,"There is no visible information regarding the voltage in the image provided. The image focuses on the features of an oven, such as heating elements and cooking capabilities, but does not include details about electrical specifications like voltage."
29974,https://m.media-amazon.com/images/I/51A5Kt1lotL.jpg,983323,voltage,Videcd GAMMA26 MODEL A33999-33JBY 9J 17A William Electronic product Store http://william.aliexpress.com,12 V
29981,https://m.media-amazon.com/images/I/51A5vcFs9PL.jpg,957050,voltage,"QuickLook Launch your creativity Ergonomically designed for comfort.appearance,and usage Crisp 15.6Full HD Acer ComfyViewTMwidescreen LED-backlit IPS display withnarrow bezels Powerful AMD processor for your productivity Connect in more ways USB3.2 USB3.2 Backlit USB-C 1Power-Off Up to 10 hours Dual stereo keyboard port Charging port of battery life' speakers 2digital Webcam HD TrueHarmonyTM Acer PurifiedVoiceM Acer with Cortana Compatible microphones Technology Technology withVoice Empower your workflow AMDRyzenT73700U Dual-band Wi-Fi 6 and Bluetooth5.1 8GB DDR4 Memory 256GBNVMe SSD Windows 11 Home AMD RadeonTMRX Vega10 Graphics Battery life varies depending on product specifications, computer settings and applications or features launched.",10
29985,https://m.media-amazon.com/images/I/51A6A--ZLSL.jpg,635528,voltage,30000mAh Super Capacity Compatible with various equipments Power Bank:12H(full charge) 3.5 Charges ipadMin 5.5 Charges HUAWEI P40 6.6 Charges IPhone 12 3.5 Charges Samsung S10,5V
29988,https://m.media-amazon.com/images/I/51A6AjVDCyL.jpg,900671,voltage,Get Started with the Touch of a Button French Fries Chicken Seafood Shrimp Steak Bacon Vegetables Frozen Food 05h 15:00 TEMP TIME COSORI,120V
30024,https://m.media-amazon.com/images/I/51A8exhmDOL.jpg,306956,voltage,Use as an extension of your stove Prepare meals anywhere there is an electric outlet DID 1500 watts of power,1500 watts.
30106,https://m.media-amazon.com/images/I/51AEW+CBqZL.jpg,648011,voltage,G1220W CRI CRI80 Not dazzling Safe&Energy saving O 20W 360 Not Dimmable,A
30156,https://m.media-amazon.com/images/I/51AHgYo60VL.jpg,276700,voltage,Tmakita,18V
30167,https://m.media-amazon.com/images/I/51AIpQnF+OL.jpg,276700,voltage,Release Button Battery Indicator for Branch Support Branch Support WORKPRO Variable Speed Trigger Safety Switch Lock Tool Free Blade Chang Chuck 2.0 Ah Li-ion Battery,2.0 Ah
30174,https://m.media-amazon.com/images/I/51AJFUJo8IL.jpg,635528,voltage,32000mAh Huge Capacity Power for Days Smart chip ensure multiple protection 8 Charges for iPhone 13 5 Charges for Galaxy S22 Charges for iPad air 40 Charges for Airpods Pro,5V
30205,https://m.media-amazon.com/images/I/51ALRYvq2WL.jpg,635528,voltage,Portable Charging mini size and high energy portable and easy to charging iphone 8 charging 2.7 times HVWOOOS iphone 12 charging 1.8 abOU times Huawei mate40 pro S charging 1.1 about times The data comes from the brand laboratory Different environments may change the data please refer to the actual product,5V
30260,https://m.media-amazon.com/images/I/51ANvmSATtL.jpg,501250,voltage,"680SERIES PORTABLE & FIXED ELECTRIC FAN-FORCED HEATER FEATURES 6'LONG CORD WITH MOLDEDPLUG 262 CFMGENERATING 10'AIR THROW PULLS26.4/20.2-AMPS@1-PHASE MAXIMUM BTU19,107 HEATS UP FROM 300-560SQ.FT DESIGNED FORCEILING HEIGHTS 12OR LESS APPROVEDFOR WALLCEILING,OR FLOOR OPERATION 240/ 208 5.6 HF-686-TC VOLTS PHASE KW 30AMP Plug TPI NEMA#6-30P CORPORATION",240/208 V
30283,https://m.media-amazon.com/images/I/51AQ1Z-pY5L.jpg,860821,voltage,"FTC ENERGY GUIDE 52""Sleek STANDARD HIGH SPEED WEIGHTED AVERAGE ELECTRICITY 64WATTS 42WATTS AIRFLOW 4449CFM 3072CFM ENERGY COSTS N/A $12PER YEAR EFFICIENCY 69 CFM/WATT 74CFM/WATT Motor Size:153mm x 18mm Money Saving Tip:Turn off fan when leaving room","The voltage is not directly stated in the image. However, based on common electrical standards for ceiling fans in many regions, which typically operate at 120 volts AC, one could infer that the fan operates on this standard voltage. The exact voltage would need to be provided or inferred from additional information not present in the image."
30290,https://m.media-amazon.com/images/I/51AQO-goF2L.jpg,276700,voltage,14 Amp 5800RPM 7-1/4'blade,14 Amp
30376,https://m.media-amazon.com/images/I/51AYSrWrxLL.jpg,952353,voltage,"Nextion Intelligent 10.1 Resistive Touch NX1060P101-011R-1 (FAT32format,max 32G sd card slot Audic nextion model serial 8GPIOs CR1220battery holc Color65536 -Onboard MCU 200MHz and up to 128MB for HMl project -Audio interface -Built-in RTCEEPROM8 digital GPIOs 2 PWM capable 4p+5VTXRXGNDserialport -300 nit Brightness with 1% interval adjustment",3.3V
30391,https://m.media-amazon.com/images/I/51AZe46zaTS.jpg,416664,voltage,STILETTOBOOK DARWINS TEORI,5V
30460,https://m.media-amazon.com/images/I/51AfXrKlseL.jpg,186035,voltage,POUGRSMART' 4500W,120V.
30511,https://m.media-amazon.com/images/I/51AjV9fchhL.jpg,709627,voltage,T7 T SDCP-H303 TL26158.CPH .SDCP-H303 58 CE8 Model No. Rating,3.7V
30528,https://m.media-amazon.com/images/I/51AkpaEfDNL.jpg,883833,voltage,"U.S.Govemmen ENERGYGUIDE Room Air Conditioner Without Reverse Cycle Brand:RCA Model RACE8001 With Louvered sides Capacity8,000 BTUs Estimated Yearly Operating Cost $59 $59 $112 Cost Range of Similar Models 10.8 Energy Efficiency Ratio Your cost will depend on your utility rates and use Cost range based only on models of similar capacity without reverse cycle and with louvered sides  Estimated operating cost based on a 2007 national average electricity cost of 10.65 cents per kwh. For more information, visit www.ftc.gov/appliances HEREK",115 volts
30531,https://m.media-amazon.com/images/I/51Akr3-IDpL.jpg,900671,voltage,002 15 DMS,200 V
30569,https://m.media-amazon.com/images/I/51AmjSJt7OL.jpg,997176,voltage,1500W RAPID BOILING Heat Water Evenly & Save Energy 20,220V.
30574,https://m.media-amazon.com/images/I/51AnEQ8UcrL.jpg,900671,voltage,Enjoy Your Cooking Time Multifunction Compact Air Oven 11.8 in 00h 13.8 5 12QT 11.8 in ++++ Air fryer Roaster Oven Microwave Heater Convection Ovens Electric Grill Dehydrator,120V.
30576,https://m.media-amazon.com/images/I/51AnKo3fmEL.jpg,965518,voltage,1800W,1800W
30596,https://m.media-amazon.com/images/I/51Aoe4BA6DS.jpg,187993,voltage,Powerful and Stronger Peak 1800 watts high-speed motor measuring cup  tightly lids seal BPA free jar stainless steel jar base  stainless steel motor base mode control button speed control knob tamper,1800 watts
30610,https://m.media-amazon.com/images/I/51ApYTmjYML.jpg,860821,voltage,urban ambiance UHP9161 CEILING FAN Coliection Huntington Light Kit Included Yes Urban Loft Light Kit Shade Description White Shattrgroof Class Location Rating Indoor/ Outdoor Bulb Type LED Module Fan Controls Hand Held Remote With Wall Holder Bufb Wattage MEZ Fan Motor 3SpeedMana Reverse Bulbs Included Yes Air Movement Volume 1008 CFM Weigh (in LBS) 25.85 Fiture Finish Brushed Nickel Fan Energy Consumgtion 37 Watts Fiture Material Steel CFM Per Wa 27 Revesbe ades Non-Reversible 4.5n more a.n reqt Blade Finish(es Brushed Nickel Canopy (Ceiing Plate 225H5.875W.5.875 Biade Material Steel Sloped Ceiling Compatible Yes Blade Pitch 31.7 Power Wire Length 80 2-7/8 c zozo Urban Ambiance,120
30615,https://m.media-amazon.com/images/I/51Aq+Nk2BJL.jpg,860821,voltage,"ENERGY INFORMATION DOWNROD MOUNT ENERGYGOIDE Estimated Airflow Yearly Energy Cost 3,228 $10 Cubic Feet Per Minute The higher the airflow the $34 more air the fan will move Airflow Efficiency:90 Cubic Cost Range of Similar Models19-84 Feet Per Minute Per Watt Based on 12 cents per kWh and 6.4 hours use per day Your cost depends on rates and use Energy Use:36 watts All estimates based on typical use,excluding lights ftc.gov/energy",120 volts
30684,https://m.media-amazon.com/images/I/51Aud2ZbCES.jpg,187993,voltage,500 W high quality motor,500 W
30728,https://m.media-amazon.com/images/I/51Axoa9D+lL.jpg,348551,voltage,"INSTALLATIONEASILY 20.5"" 30.3"" 2.2 29.2"" 19.3"" Double Pole Breaker Cable From Power Supply 240V60A Red Wire Black Wire Green Wire 220-240V~ Yellow/Gre Cable From Appliances",240V
30757,https://m.media-amazon.com/images/I/51AzjYIAUeL.jpg,416664,voltage,Angel Jammy 14.02.2022,0
30805,https://m.media-amazon.com/images/I/51B0B0WR14L.jpg,276700,voltage,#NAME?,18V
30818,https://m.media-amazon.com/images/I/51B1J-arYzL.jpg,641642,voltage,DAYBETTER 50FT,12V.
30840,https://m.media-amazon.com/images/I/51B1pYblqJL.jpg,900671,voltage,"Digital Control, Digital Ease Intuitive,Fast,and Accurate:You control every step in the PROGRAM STAGE sea temp time prog open WATTS PREHEAT 300h warm ROTISSERIE DELAY SEAR WARIA pre ready probe delay LIGHT stage E TIME PROBE PROBE ON OFF START PAUSE",240V
30846,https://m.media-amazon.com/images/I/51B2ROlQZaL.jpg,965518,voltage,,20V
30892,https://m.media-amazon.com/images/I/51B5lASl2pL.jpg,276700,voltage,Error Occurred,20V
30938,https://m.media-amazon.com/images/I/51B8as3LE4L.jpg,900671,voltage,Independent Switch Up&Down 3 customized heating modes.bring you a variety of taste experiences Up 1200W Down50OW Up &Down1700W,120V
31034,https://m.media-amazon.com/images/I/51BGUZmePcL.jpg,860821,voltage,"Honeywell GLENCREST 52""CEILINGFAN 3Position Tri-Mount 5 Reversible Blades LED IntegratedGlobe Espresso Bronze Motor Finish LED PullChain",120V
31037,https://m.media-amazon.com/images/I/51BGmswWVXL.jpg,186035,voltage,"Outdoor Natural Emergency Camping Disasters power outages 90 KOORUI Portable Power Station 80oW output Various security certifications,PSE,UN38.3,etc.",12V.
31081,https://m.media-amazon.com/images/I/51BJxzpi2lL.jpg,746096,voltage,Laixun androidty DDolby HOmi NETFLIX Google Play YouTube prime video DisNep+,720p
31118,https://m.media-amazon.com/images/I/51BLrKfnGQL.jpg,957050,voltage,8GB RAM256GB SSD acer,"There is no voltage shown in the image provided. The image displays a laptop computer with its screen open, showing the desktop interface and some system specifications such as ""8GB RAM | 256GB SSD."" However, there are no indicators or measurements of voltage present in this image."
31120,https://m.media-amazon.com/images/I/51BM1ayqS6L.jpg,965518,voltage,X* 52cc 2.4HP USA NEWT FedEx ups Express,0V
31124,https://m.media-amazon.com/images/I/51BMBmLZmZL.jpg,883833,voltage,"U.S.Government Federal aw prohbs removal of this abel before consu mer purchas O ENERGYGUIDE Room Air Conditioner TOSOT Without Reverse Cycle Model GJC12BR-A3NRNJ1C With LouveredSides Capacity:12,100 BTUs Estimated Yearly Energy Cost $98 $65 $127 Cost Range of Similar Models 12.0 Combined Energy Efficiency Ratio Your cost will depend on your utility rates and use Estimated energy cost based on a with louvered sides. natonal average electricity cost of13 cents per kWh and aseasonal use of B hours use aday overa 3month period. energy For more informasion.visit www.ftc.gov/enegy 62229967038 ENERGY STAR",120 V
31145,https://m.media-amazon.com/images/I/51BNXQQQJUL.jpg,187993,voltage,"3L large cup and high speed 3HP motor juice and milkshake, of course, smooth and ice can be done efficiently MAX 3000 m",100-240V.
31164,https://m.media-amazon.com/images/I/51BOf+17KFL.jpg,965518,voltage,1050W Powerful DrillMixer Set ElectricHandheld Paint Cement Mortar Mixer Machine Paint Mixing Putty Mixing Cement with Cement Mixing SandMixing,220V.
31171,https://m.media-amazon.com/images/I/51BPEnP0OcL.jpg,860821,voltage,"ENERGYGOIDE Estimated Airflow Yearly Energy Cost 3,150 $13 Cubic Feet Per Minute The higher the ariflow, the $34 more air the fan will move $3 Airflow efficiency:53 Cubic Feet Per Minute Per Watt Cost Range of Similar Models 19-84) Based on 12 cents of per kWh and 6.4 hours use per day Your cost depends on rates and use Energy Use:58 Watts All estimates based on typical use, excluding lights ftc.goc/energy",58 Watts
31174,https://m.media-amazon.com/images/I/51BPFM1ILaL.jpg,965518,voltage,1700W,1700W
31177,https://m.media-amazon.com/images/I/51BPPkbgWJL.jpg,900671,voltage,"CRISPYANDDELICIOUSERIEDFOOD WITHLESSCALORIES UP80% RAPID HOT AIR CREATES GOLDEN 1400 5.8 CIRCULATIONTECHNOLOGY THEIDEALCRISPY TO FAT&OIL TEXTURE ENSURESTHAT EVERYTHNG WATTS Quarts HANIRADITONA FYN S COOKED EVENLY AND QUICKLY HASPOOMFUL OF OL NOT JUST FORFRYING ROAST,BAKE,GRILL,FRYor STEW ONE-TOUCH OPERATION 355 SIMPLY PRESS AND SELECT ONE OF6 PRE-SET MODES TO START COOKING ADJUSTABLE TIMER AND TEMPERATURE: Set between 180~400F AUTO-RESUME& AUTOSHUTOFF TIMER Need to check on the status of what you're cooking? Remove the basket, and unit turns off, push it back in to resume.",1400 watts
31186,https://m.media-amazon.com/images/I/51BPafAGr1L.jpg,641642,voltage,"23ft50LEDs No need of extra electric cost, solar charging for 6-8 hours,working for 8-14 hours at night 8 8 Flicker Modes Solar Powered Solar Powered",3V
31317,https://m.media-amazon.com/images/I/51BXBl5176L.jpg,883833,voltage,"U.S.Government ENERGYGUIDE Room Air Conditioner Without Reverse Cycle Amazon Basics With Louvered Sides Model:B07Y2C57KD Capacity:10,000BTUs Estimated Yearly Energy Cost $81 $65 $127 Cost Range of Similar Models 12.0 Combined Energy Efficiency Ratio Your cost will depend on your utility rates and use Cost range based only on models of similar capacty without reverse cycle and with louvered sides energyi cents per kWh and a seasonal use of 8 hours a day over a 3 month period. For more information,visit www.ftcgovenergy ENERGY STAR",208/230V
31326,https://m.media-amazon.com/images/I/51BXYVSkLsL.jpg,983323,voltage,3000RPM,12V
31350,https://m.media-amazon.com/images/I/51BZjBkYdbL.jpg,348551,voltage,HIGHPOWER350OW&POWERBOOST Grilling. Melting Boiling Stewing Deep Frying Simmering,240V.
31457,https://m.media-amazon.com/images/I/51BgC5RheaL.jpg,965518,voltage,1800W,1800W.
31498,https://m.media-amazon.com/images/I/51BiMMsDwvL.jpg,635528,voltage,Impressive Capacity of 36000.mAh Charge the most power-hungry devices multiple times 8.5 6.8 iPhone7 iPhone11 Samsung S10 iPod mini 5,5V
31626,https://m.media-amazon.com/images/I/51BsPLbODCL.jpg,952353,voltage,24' FHDMONITOR CRUA,1080V.
31661,https://m.media-amazon.com/images/I/51BuERIouRL.jpg,965518,voltage,Error Occurred,18V
31669,https://m.media-amazon.com/images/I/51BuXSik2iL.jpg,648011,voltage,Characteristics High Energy Conversion Efficiency 2 Low Fever Temperature A107D 02002 3 Non Frequency Lightning Magnetic Radiation A Long Service Life,12V
31713,https://m.media-amazon.com/images/I/51BxfaAJB-L.jpg,860821,voltage,Power 42W Max Temperature 10C Air Flow Directior,120V
31738,https://m.media-amazon.com/images/I/51BypPaToML.jpg,276700,voltage,SELECTSU- 250m SELECT250 UAL-M S-161 F35 S PAUN SELEC NA AE,161
31801,https://m.media-amazon.com/images/I/51C18KgQVsL.jpg,922709,voltage,"Up to 13Feet of Cleaning Reach 44.5"" Simplicity",120V
31838,https://m.media-amazon.com/images/I/51C3tV3+meL.jpg,187993,voltage,"950W &25,000RPMMost Powerful Blender Built-in 9545 powerful copper motor,up to 25,000 RPM and makes crushing ice faster and blend ingredients smootherthan other blenders",950W
31857,https://m.media-amazon.com/images/I/51C5j8MfbZL.jpg,900671,voltage,"360rapid heat circulation technology-1400wPOwER 90%Less Oil Than Deep Frying,Same Crispy,But Healthier More grease,higher calories Traditional Frled AlrFrying Same crispyless ol and calories",1400W
31966,https://m.media-amazon.com/images/I/51CF1dLBgrL.jpg,883833,voltage,"ENERG IJA eHeprna-EvepyeIa IEIA Self Import Agencies Model: E50-000010 EER A+++ A++ A A B C D 1,5 2,6 kw EER 0,6 kWh/60min* 52dB * Mayra - perc  Aent 626/2011",230 V
31977,https://m.media-amazon.com/images/I/51CG3nyfwmS.jpg,883833,voltage,"U.S.Government Federallaw prohibrs renoval ofmis laber before consumer purchase ENERGYGUIDE Room Air Conditioner GEAPPLIANCES Without Reverse Cycle With Louvered Sides ModelAEM05LX Capacity:5,200 BTUs Estimated Yearly Energy Cost $38 $42 $48 Theenergy efficiencyrating ofthis model was notavalable when the range was published Cost Range ofSimilar Models 12.4 Energy Efficiency Ratio Your cost will depend on your utility rates and use. Cost range based only on models ofsimiar capacity withoutreverse cycle and Estimated energy cost based ona national average electricity cost of12 with louvered sides cents per kwh and a seasonal use of  hours a day overa3 month period energys For more informatios visit www.tc.govlenergy ENERGY STAR",120V
32063,https://m.media-amazon.com/images/I/51CL1vvms2S.jpg,883833,voltage,used in any country. Z.MoCe uP per Oulet Large Capacity WsterTa Charging Power Bank Car Charging Laptop,5V
32210,https://m.media-amazon.com/images/I/51CTO68oLSL.jpg,860821,voltage,"ENERGYGUIDE Estimated Airflow Yearly Energy Cost 3,516 $6 Cubic Feet Per Minute The higher the airfiow, the $34 more air the fan will move Airfiow Efficiency167 Cubic Cost Range of Similar Models 19-84 Feet Per Minute Per Watt Based on 12 cents per kWh and 6.4 hours use per day Your cost depends on rates and use Energy Use:21 Watts All estimates based on typical use,excluding lights ftc.gov/energy",21 Watts
32214,https://m.media-amazon.com/images/I/51CTeUMJ6JL.jpg,306956,voltage,170OW FASTHEATING DELICIOUS WAFFLES The Nutritious Muffins With Fragrant Smell Come Out In 3 Minutes 7000,1700W
32286,https://m.media-amazon.com/images/I/51CXB6adXBL.jpg,752266,voltage,LED professional drive 360safe and waterproof Meet international safety standards PIL EOOMSP-F12A A5%,AC220V-240V
32372,https://m.media-amazon.com/images/I/51CcH9e1lPL.jpg,641642,voltage,32.8ft/10M O Music Timing Adjusted Rainbow Color,12V
32397,https://m.media-amazon.com/images/I/51CeSHnZUwL.jpg,965518,voltage,498OW CORE DRILL MACHINE Punch in the construction and installation Demolition Drilling Digging Punching,110V.
32532,https://m.media-amazon.com/images/I/51CoWkUtXiL.jpg,900671,voltage,Accuracy & Heat Resistant Temp Range: Temp Accuracy: Instant Read: 32F-712F 1.8F1C)Accuracy 1-2sec,3V.
32563,https://m.media-amazon.com/images/I/51CrE14kRkL.jpg,900671,voltage,150F 4L 400'F LCD Touch Screen 4LCapacity 1500W 1-90mins Timer 150-400F TEMP 400,1500W
32584,https://m.media-amazon.com/images/I/51Ct1gf3lhL.jpg,276700,voltage,XRJO4T-18V LXTLTHIUM-ION CORDLESSKITINCLUDES Trakita Recipro Saw XRJ042 makita 45Minute Charge Time 2) 5.0Ah Battery Rapid Optimum Charger Tool Case B18500) (DC18RC),18V
32618,https://m.media-amazon.com/images/I/51CvnjyEDUL.jpg,641642,voltage,10M Ultra Long LED Strip DC24V Head Brightness = End Brightness 32.8ft/10M Long 6000K 4000K 3000K,24V
32708,https://m.media-amazon.com/images/I/51D+iUVrhRL.jpg,883833,voltage,"U.S.Govarnment Federal lzw prohibits removal of this label before consu rpurchas ENERGYGUIDE Room Air Conditioner Without Reverse Cycie ARCTIC WIND With Louvered Sides Capacity:15,000 BTUs Model:2AW15000EA Estimated Yearly Energy Cost $124 $115 $182 - Cost Range of Similar Models 11.8 Combined Energy Efficiency Ratio Your cost will depend on your utility rates and use. Cost range based only on modeis of similar capacity without reverse cycle and with louvered sides.  Estimated energy cost based on a national average electricity cost of 13 cents per kWh and a seasonal use of 8 hours a day overa 3 month period For more information,visit www.ftc.gov/energy ENERGYSTAP 135",115 V
32788,https://m.media-amazon.com/images/I/51D6GNj47aL.jpg,883833,voltage,"U.S.Govemment Federal lsw prohibits removal of this label before consumer purchas ENERGYGUIDE Room Air Conditioner Without Reverse Cycle TCL With Louvered Sides Model:12W3E1-A Capacity:12,000BTUs Estimated Yearly Energy Cost $98 $6 $127 Cost Range of Simllar Models 12.0 Combined Energy Efficiency Ratio Your cost will depend on your utility rates and use. Cost range based only on models of similar capacity without reverse cycle and with louvered sides. Estimated energy cost based on a national average electricity cost of13 cents per kWh and a seasonal use of 8 hours a day over a 3 month period. For more informatonvisit www.ftc.govenergy EMERGYSTA",120 V
32822,https://m.media-amazon.com/images/I/51D8sDHmQHL.jpg,965518,voltage,Error Occurred,240V~
32836,https://m.media-amazon.com/images/I/51D9uH07tFL.jpg,997176,voltage,"BRITISH THERMOSTAT SECURITY,STABLE AND RELIABLE 1800W High power heating fast Steam sensor switch Automatic power-off",220V
32842,https://m.media-amazon.com/images/I/51DAEEkNvOL.jpg,416664,voltage,"3 LED colours:White,Yellow,Blue Usage Area:within 15 square meters",5V.
32860,https://m.media-amazon.com/images/I/51DBhBL9fcL.jpg,507467,voltage,mini-torch Mini Keychain Torch USB Rechargeable Flashlight 0.5W 25lm Electric Torch,0.5W
32905,https://m.media-amazon.com/images/I/51DEwiO3z4L.jpg,900671,voltage,PRECISE KNOB CONTROL Easy to use and more suitable for home SPEED FUNCTION TEMPF TIMER LOW-HIGH 5MODE 200-450F 0-60MIN SPEED FUNCTION TEMPOF TIMER OGH 350 O POWER 09 GeekChef,120V.
32917,https://m.media-amazon.com/images/I/51DFeemX-TL.jpg,635528,voltage,iPhone6 3200 2.1A mAh # cheero CANVS 3200mAh loT,5V
32940,https://m.media-amazon.com/images/I/51DH6+cnpPL.jpg,635528,voltage,"DETAILS LOOKS GOOD,FEELS GOOD Sleek matte exterior No fingerprints Easy to carry Easy to hold Easy to use Type-C or Micro USB input Dual USB Outputs X 5%First LED blinking 6%-25% 26%-50% 51%-75% 76%-100%",5V
32961,https://m.media-amazon.com/images/I/51DHsXIH1pL.jpg,709627,voltage,XiML BATTERY P/N XM -630-PLC A OR DISPOS WWW.XMLBATTERY.COM PROPERLL,6V
32974,https://m.media-amazon.com/images/I/51DJC5hf+ZL.jpg,900671,voltage,Excellent Performance Oven oimis 89 10 in 1oven 26.5QT large 360hot air 1800W Classic capacity heating super power black body,1800W.
33021,https://m.media-amazon.com/images/I/51DMEVOFXiL.jpg,928606,voltage,"IDEAL FOR CAR JOURNEYS, PICNICS, CAMPING BOATING, LONG DAYS ON THE JOB, OR ANYTIME YOU FEEL LIKE A FRESH, PIPING HOT CUP OF COFFEI BREWS DELICIOUS, FRESH COFFEE IN MINUTES AUTOMATICALLY MAINTAINS COFFEE AT THE PERFECT SERVING TEMPERATURE 5-CUP CAPACITY BREW SELECTOR MOUNTING BRACKET ILLUMINATED ON/OFF SWITCH TEMPERED GLASS CARAFE USES STANDARD 5-CUP PAPER FILTERS BUILT-IN THERMOSTAT TO PREVENT OVERMEATING 6-FOOT CAR CORD WITH 12-VOLT CIGARETTE LIGHTER PLUG LOCK-IN CARAFE",12-volt
33029,https://m.media-amazon.com/images/I/51DMrJw4z4L.jpg,957050,voltage,17.3FHD 8GB DDR4 RTX. CORe IT'SON. 256GB sSD GEFORCE i5 RTX3050,"There is no indication of voltage in the image provided. The information visible pertains to laptop specifications such as screen size, resolution, RAM type and capacity, storage type and capacity, processor, and graphics card. If you're looking for a specific voltage related to this laptop, it's not displayed or mentioned within the visual content of the image."
33087,https://m.media-amazon.com/images/I/51DQPYp4K4L.jpg,883833,voltage,"U.S.Government ENERGYGUIDE Room Air Conditioner Without Reverse Cycle BLACK+DECKER Without Louvered Sides Capacty12,000 BTUs Model:BPACT12WT Estimated Yearly Operating Cost $108 $73 $138 Cost Range of Similar Models 9.61 Energy Efficiency Ratio Your COsT will depend on your utility rates and use. Cost range based only on models of similar capacity without reverse cycle and without louvered sides.  Estimated energy cost based on a national average electricity cost of 12 For more information visit www.ftc.gov/energy cents per kWh and a seasonal use of 8 hours a day over a3 month period The estimated yearly operating cost of this model was not available at the time the range was published.",120V
33106,https://m.media-amazon.com/images/I/51DRuRy3fuL.jpg,186035,voltage,Know The Power Levels Easily INPUT 60w 100% 002 OUTPUT,200 W
33119,https://m.media-amazon.com/images/I/51DSPXy5nlL.jpg,709627,voltage,.62Wh THE BATTERY PACK DESIGNATED IF OPEN OR SERVICE EXTERNAL CONTACTS AGED BEFOREUSE. S 182,3.7V
33141,https://m.media-amazon.com/images/I/51DTb3OPJBL.jpg,900671,voltage,FOREFFORTLESS 1300 COOKING W YEA TEMPERATURE .200 15 10PRE-SET CONTROL MENUS UPTO200C BOROSIL INTEGRATED STAY-COOL TIMER&KEEP WARMFUNCTION HANDLE UPTO60MIN,1300 W.
33195,https://m.media-amazon.com/images/I/51DXkbbffkL.jpg,276700,voltage,"HOOK AND LOOP DESIGN Easy to replace sander paper. COLLECTION DUST BAG Not only does dust-free leave workplace clean, but it also makes sanding stress-free",60V
33197,https://m.media-amazon.com/images/I/51DXp7SGrSL.jpg,306956,voltage,"GETCOOKINFAST With 350 watts it heats up quickly & evenly,giving you perfect results everytime. READY,SET,COOK! Just plug it in.When the blue light turns off,you're ready to go FAMILYFUN Whip up tasty snacks for the whole family. Recipe guide inside. QUICKCLEAN UP Nonstick surface is PFOA-Free and makes cleaning easy","The image does not provide specific information about the voltage of the waffle maker. It only mentions that it has 350 watts as a feature for heating up quickly and evenly. To determine the exact voltage, one would need to refer to the product's specifications or manual, which is not included in the image provided."
33282,https://m.media-amazon.com/images/I/51Deam+S4pL.jpg,276700,voltage,TECCPO,20V
33325,https://m.media-amazon.com/images/I/51Digksxw2L.jpg,416664,voltage,Sync to Music and MIC hythm,24V
